"","year","Community.Name","PCTUNEMPLD","PCTNODIPLOMA","PCTPOV","PCTFEMALESEPARATD","POPWNPCT","PCTHFOFMNOHS","POP0_5PCT","PCTSPKENGNTWL","PCTFORBRN","PUBLICASSIST","PCT65POV","PCTFMINPOV","PCTCHLDPOV","PCTEMPFEMA","PCTLABFORCE","PCTRECSOC","MED_GRRNT","MED_MTMRG","HUMNR","PCTMBLHM","PCTAGRFRFSH","POPDENS"
"682","2016","Deerfield, NH",2.1,3,4,0.5,98.4,10.3,5,0.1,2.1,0.8,9.2,4.6,2.7,65,72.6,27.2,1167,1908,6.2,3.7,1.7,86
"683","2016","Deering, AK",10.1,12.3,13.4,2.1,1.3,37.5,15.3,2.4,0,10,0,13.8,7.8,54.5,66.7,22.5,1125,950,3.5,1.9,1.8,30
"684","2016","DeFuniak Springs, FL",6.2,9.4,22.7,2,67.7,15.3,4.9,1.5,3.4,6,17.2,18.8,29.2,50.1,57.7,34.7,710,1375,5,2.3,0,425.5
"685","2016","Del Aire, CA",5.1,8.8,16.2,1.3,32,10.3,5.8,15.6,24.7,3.2,8.6,12.6,20.5,59.1,69.3,22,1706,2182,5.1,0,0.2,10607.1
"686","2016","Del Mar, CA",3.5,0.5,8.2,2,89,2.4,0.5,0.7,24,0,2.6,2.4,0,48.2,65.8,28.1,1987,4000,4.9,0,0,2526.4
"687","2016","Del Monte Forest, CA",3.9,1,10.3,1.2,79.4,10.2,2.5,5.2,13.3,2.6,2.1,4.9,15.8,34.8,48.6,52.4,2819,3477,6.6,0.7,1.6,599.1
"688","2016","Del Rey Oaks, CA",5.3,3,7.2,2.2,70.8,5.3,5.9,5.1,13.8,1.7,3.5,1.9,5.8,58.6,65.5,38.3,2074,2375,5.6,1.2,0,3506.5
"689","2016","DeLand Southwest, FL",1.5,13.2,40.4,0,21.3,16.9,1,5.9,24.3,7.3,53.8,39.5,47.9,56.6,57.7,40,719,1625,4.6,16.4,0,1334.7
"690","2016","DeLand, FL",4.8,9.8,21.3,2.2,63.8,13.4,5.4,6.3,8.3,2.4,8.8,15.2,38.8,36.4,47.5,42.4,944,1223,5.1,3,2,1591.9
"691","2016","Delaware City, DE",6.9,7.9,8.3,1.4,76,20.6,9.2,2.5,6.8,3.5,5.1,4.4,3.1,60,71.3,29.4,1025,1362,5.8,12.6,1,1522.4
"692","2016","Delcambre, LA",6.2,14.6,23.1,4.9,84.4,25.8,8.3,4.7,2.1,1.5,12.3,18.2,37.7,50.9,61.3,37.2,666,915,5.3,16.7,11.7,1942.3
"693","2016","Delray Beach, FL",5.8,7.9,17.2,3,55.9,10.4,4.1,12.9,25.1,1.7,9.9,11.5,27.3,49.3,61,41.8,1332,1572,4.5,0.4,0.2,4085.2
"694","2016","Deltona, FL",5.3,8.2,16.2,2.4,54.2,15.3,6,9.4,9,3,10.4,12.2,24.4,49.6,58,35.3,1081,1126,5.7,0.6,0.1,2328.2
"695","2016","Dendron, VA",3.7,5.6,12.8,5.6,34.5,26.2,5.1,1.4,0,11.2,15.6,12.7,27.4,58.2,66.3,46.7,788,1257,6.3,18.4,0,83.2
"696","2016","Dennis Port, MA",4.2,2.7,9,0.8,86.3,11.6,5.3,3.1,10.3,1.4,7.2,4.9,6.3,61.1,66.2,42.2,1037,1426,4.7,0,0.6,884.5
"697","2016","Dennis, MA",3.7,2,5.3,0,95.4,1.6,2.2,2.7,5,0,4.9,4.5,17.3,40.8,46,59.1,1184,2125,6.1,0.9,0,513.6
"698","2016","Dennis, NJ",5.2,7.4,13.2,2,91.9,8.2,4.3,2.7,3.1,1.6,7.4,10.6,26.7,48.5,62.7,37.8,1241,1780,6.5,0.1,0.7,104.1
"699","2016","Dennysville, ME",1,6.8,16,0,95.3,4.1,2.5,0,1.9,6.8,8,9.4,8.9,45.5,44.4,46.6,406,850,5.8,14.1,19.2,21.6
"700","2016","Depoe Bay, OR",3.6,2.4,13.4,1.9,94,7.6,1.5,0,3.4,0,10.9,11.8,12.9,57.8,59.6,52.5,999,1559,5.3,5.4,0,888.9
"701","2016","Deptford, NJ",4.5,5.7,9.4,3.1,72.9,13.7,5.9,4.5,8.3,4.8,6.8,6.2,9.5,57.4,65.8,33,1111,1779,6,0,0.2,1762.3
"702","2016","Derby, CT",6.9,8.6,12.7,0.7,62.5,13.5,5.8,11.5,18.5,4.7,11.4,9.1,21.5,58.3,71,27.5,1069,1810,4.9,0.8,0,2520.8
"703","2016","Derry, NH",5.5,4.9,6.9,2.2,92.3,13.1,4.7,2.1,4.9,2,5.9,5.4,9.4,67.8,75,24.6,1128,1892,4.9,1.7,0.2,1471.3
"704","2016","Des Allemands, LA",4.7,13,12.6,0,85.5,7.4,2,0.9,0,0,9.7,9.5,7.2,42.6,61.9,39.2,859,1208,5.5,30.6,9.4,178.6
"705","2016","Des Moines, WA",4.3,8.4,13.6,1.2,54.8,11.6,4.7,13.6,22.3,2.8,7.5,9.4,13.7,57.8,64.7,28.9,1114,1784,5.3,2.9,1.1,4758.7
"706","2016","Descanso, CA",5.7,4.7,11.9,4.4,87.8,7.9,3.9,1.1,3.7,4.8,0,8.1,33.8,38.9,54.2,46.2,826,1576,5.4,6,5.4,67
"707","2016","Desert View Highlands, CA",6.2,12.5,11.4,2.9,33.4,25.9,6.9,5.8,15.6,0,8.8,8.5,12.2,43.2,56.6,39.1,1354,1366,5.7,0,0,5642.9
"708","2016","Desoto Lakes, FL",1.7,5.6,13.5,3.5,76.3,17.6,7.1,3.7,18.1,2.4,12.7,6.8,23.9,56,57.4,44.6,1168,1284,5.2,0,11.1,3237
"709","2016","Destin, FL",2.9,2.7,6.6,2.1,85.4,8.7,4.5,4.4,8.5,1.6,4.7,4,9.4,58.4,68.6,28.9,1347,1800,4.2,1,1,1731.4
"710","2016","Destrehan, LA",6.7,3.2,7.6,1.1,67.6,14.4,3.3,3,9,1.7,8.2,4,14.1,56.9,68.4,26.4,1019,1578,6.4,1.7,0,1897.4
"711","2016","Diamond Bar, CA",4.5,4,5.9,0.5,19.8,14.5,4.2,23.7,43.3,1.7,5.5,4.4,6.8,53.3,62.3,28.5,1855,2349,6.3,1.5,0.1,3794
"712","2016","Diamond Ridge, AK",4,3.9,5.5,2.6,90.3,9,5.6,1.4,2.1,3.1,4.2,2.5,2.2,71.7,68.8,23,1105,1649,4.9,3.1,4,28.4
"713","2016","Diamondhead, MS",4.2,1.6,7.4,0,93.4,7.2,4.1,0.9,5.5,0.4,4.6,6.2,10.5,43.4,55.9,43.8,1045,1246,5.9,3,1.6,824.5
"714","2016","Dickinson, TX",5.2,8.8,11.5,2.3,56.3,15,7.8,10.3,11.8,1.4,10.6,8,11.3,56.1,67.8,30.6,754,1611,5.4,11.3,3.6,1984.4
"715","2016","Dighton, MA",4.6,3.9,3.9,0,93.7,9.8,6.1,1.4,3.5,2.3,7.4,2.3,2.7,64.3,70.6,30.9,647,2148,6.3,0.9,0,332.7
"716","2016","Dillingham, AK",3.3,3.3,8.9,2,27.5,16.2,9.1,3.8,2.3,7.7,4.8,7.4,10.9,65.2,68.5,23.5,1180,1911,3.7,3.2,5.7,68.6
"717","2016","Discovery Bay, CA",4.8,2.6,5.9,0.5,70.4,9.6,4.6,2.9,8,1.8,4.2,4.3,10.5,54.1,67.1,27.5,2174,2544,6.6,0,0.5,2344.4
"718","2016","District 1 (Accomack County), VA",4.4,10.2,11,1.2,91.1,6.1,5,1.9,2.2,0,5.4,5.6,12.6,50.3,56.3,44.1,870,1479,5.2,24.6,2.4,141.3
"719","2016","District 2 (Accomack County), VA",0.8,8.7,13,3.1,75.9,7.8,12.2,3.2,2.6,1.5,5.5,10.2,17.7,43.9,54,36.8,768,1259,5.7,15.1,3.2,85.5
"720","2016","District 3 (Northampton County), VA",6,14,27.6,0,53.7,14.7,1.5,2.5,2.4,3,21,19.6,34.6,55.2,58.4,49.8,717,992,5.4,22.2,6.5,21.4
"721","2016","Dix Hills, NY",3.1,2.8,2.8,0.8,72.8,7.3,4.2,6.3,18.9,1.3,1.8,1.6,2.1,47.5,59.8,30.9,1868,4000,8.2,0.2,0.1,1719.2
"722","2016","Dixon, CA",6,8.6,14,0.9,47.8,17.2,6.4,14.2,19,4.8,1.3,10.7,26.3,59,70.5,25.4,1165,1777,5.7,2.6,4.8,2685.9
"723","2016","Dobbs Ferry, NY",4.3,4.1,5.1,0.5,73.5,7.6,5.4,5.5,18,0,3.1,2.7,1.3,59.2,68.3,27.5,1815,3697,5.6,0,0,4550.4
"724","2016","Dock Junction, GA",6.1,14.2,27.3,4.9,56.6,24.3,5.5,2.9,3.4,3.8,7.7,28.2,38.2,52.2,59.8,34.2,828,928,5.4,14,0,724.4
"725","2016","Doral, FL",3.7,1.9,13,3.1,11.6,16.2,7.6,31.4,65.5,1.1,13,11.9,15.4,54.8,67.2,10.9,1806,2157,5,0.5,0.1,3857.4
"726","2016","Dover Beaches North, NJ",2.1,2.9,14.3,0,95.2,6.9,0,6.4,9.8,0.6,9.8,10.9,0,24.3,34.4,58.4,889,2165,4.9,0.3,0,1535.7
"727","2016","Dover Beaches South, NJ",5.2,5.3,7.4,0.8,94.4,6.9,0.8,1.7,7.5,0.5,6.2,6,0,43.1,51.8,53.9,1663,2354,5,0,0,1908.4
"728","2016","Dover, DE",4.7,8.6,19.7,1.8,42,18.7,7.4,4.6,7.7,3.1,6.5,15.3,30.2,50.2,60.5,33.3,982,1433,5.5,3.6,0.3,1611.6
"729","2016","Dover, FL",1.2,21,43.8,5.3,33.5,8.9,9.9,40.9,38.3,0.6,13,38,56.3,34.8,57.9,15.2,816,1000,5.2,17.9,27.8,1300.3
"730","2016","Dover, MA",4.5,0.4,0,1.3,82.1,8,7.1,3,15.6,0,0,0,0,51,68.1,28,3250,3205,9,0,0,575.9
"731","2016","Dover, NC",1.3,10.7,26.1,6.6,44.8,11.4,3.4,1.9,1.9,0.7,8.6,21.5,52.1,56,54.9,43.6,594,1000,5.2,37.7,0,281.9
"732","2016","Dover, NH",4,5.3,10.1,2.1,89,10.7,5.5,2.6,8,3.3,6.9,6.3,10.5,63.9,70.9,26.8,1027,1922,5.1,3.1,0.4,1151.7
"733","2016","Downe/Fortescue/Newport, NJ",9,14.7,10.6,0,90.6,11.5,6.8,0.9,2.1,2.8,8.3,8.1,8.6,49.4,55.4,48.1,965,1235,5.3,16.8,3.6,24.9
"734","2016","Downey, CA",4.5,11.3,11,2.1,14.7,20.9,6.9,23.4,34,4,9.9,9.2,15.1,56.2,66,25.1,1276,2291,4.9,0.7,0.4,9124.9
"735","2016","Drain, OR",7.3,9.7,17.9,3.3,91.6,3.6,8.1,0,1.2,1.8,1.6,5.1,14.5,32.5,44.1,45.6,592,1110,5,8.5,5.3,1716.3
"736","2016","Dresden, ME",1.7,5.8,5.8,2.8,97.5,10.9,2.6,1.1,1.2,3.4,6,3.4,3.2,57,65.4,37.5,790,1186,5.7,23.5,3.1,59.6
"737","2016","Driscoll, TX",7.8,19,22.7,1.1,16.2,5.9,9.7,10.9,5.3,0,1.6,13.4,36.3,38.9,52.5,56.4,1009,786,5,20.1,1.7,647.9
"738","2016","Duarte, CA",6.6,7.7,14.9,2.3,24.3,16.8,5.3,23.7,34,2.9,13.6,10,21.6,52.4,63.4,33.4,1421,1977,5.2,2.1,0.6,3257.2
"739","2016","Dublin, CA",2.7,4,4.3,1.4,41.2,7.2,7.1,13,31.9,1.6,7.3,2.7,4.4,58,67.8,16.9,2154,3158,5.7,0.2,0.7,3579.3
"740","2016","Duck Key, FL",2.8,4.3,35.3,0,80.6,9.4,0,7.5,17.7,0,20.2,32.2,100,31.3,42.6,59.4,1760,2583,4.4,10.3,2.2,1193.3
"741","2016","Duck, NC",3.9,0.9,5.4,0.8,96,3,1.3,0.2,3.8,1.1,2.8,4.2,0,33.7,45.5,55.9,1111,2279,6.3,1.1,0,216.6
"742","2016","Dunedin, FL",3.5,5.3,9.3,3.8,84.5,9.3,4.1,4.2,10.3,2.1,8.4,6.7,9.2,49.1,55.3,45.1,985,1359,4.5,8.3,0.2,3453.1
"743","2016","Dunellen, NJ",4.8,3.8,9.7,4,44.8,19.6,9.5,18.4,23.6,0.9,19.6,8.9,10.8,65.2,73.8,23.2,1213,2455,5.9,0,0,7005.2
"744","2016","Dunes City, OR",1.6,4.6,14,0,91.2,8.1,2.5,0.2,2.5,1.2,8.7,9.4,34.1,43.2,44.2,59.8,957,1519,5.9,4.7,0,481.2
"745","2016","Dunnellon, FL",5.4,9.1,29.4,5.6,83,11.4,3.1,0.3,1.4,2.1,17.7,22.6,42.7,38.1,44.7,52.8,538,922,4.7,19.7,0.9,307
"746","2016","Durham, CT",1.2,3.1,3.3,0,96.4,4.6,6.9,0,1.3,1.7,5.6,0,0,50.3,61.7,38.7,1070,2230,6.8,0,2.2,430.1
"747","2016","Durham, NH",3.9,0.3,32.8,0,88.3,5.1,1.3,2.4,7.4,0,8,3.7,1.8,65.2,67.9,27.7,938,2175,5.1,0,0.3,3950
"748","2016","Duvall, WA",4.6,2.4,7.8,0,86.8,13.3,5.4,3.1,4.5,0.6,5.2,4.4,10.7,64.3,76.9,13.2,1495,2511,7.2,7,0,3111.4
"749","2016","Duxbury, MA",4.4,0.8,1.2,1.4,96,5.7,2.3,0,2.9,1.3,0,2,2.6,40.1,60.6,39.5,2559,3454,8.2,0,1.1,678.3
"750","2016","Eagleswood, NJ",6.5,6.3,2.4,0,92,5.2,5.4,0.4,2.1,1.4,1.3,0.5,0.9,58.9,67.2,33.6,1152,1997,5.9,5.1,2.3,92.7
"751","2016","East Atlantic Beach, NY",1,2.5,2.4,2,95,9.2,1.1,1.5,8.5,0,3.9,2.2,3.8,56.7,67.3,49.1,2451,3297,6.9,0,0,6347.2
"752","2016","East Bridgewater, MA",4.4,3.6,3,1.2,94.1,12.5,4.8,1.1,2.2,3.2,4.9,1.2,3.4,61.6,71,35.5,1118,2052,6.3,0.4,0.6,826.1
"753","2016","East Bronson, FL",10.3,14.8,22.6,0,81.6,18,4,6,1.6,1.7,3.3,17.5,64.8,18.9,37,49.8,555,1310,4.4,70.1,4.7,202.5
"754","2016","East Brunswick, NJ",5.3,2.9,6.9,1.2,61.8,9.8,3.7,13.1,33.4,1.2,6.6,6.2,8.9,57.2,68.3,27.4,1386,2599,6.5,0.2,0.1,2229.5
"755","2016","East Central Washington, ME",2.7,5.7,14.9,1.2,97.7,9.3,3.1,0.5,1.3,4.3,26.1,12.6,19.7,57.4,57.3,42.2,722,969,5,13.6,22.9,3.8
"756","2016","East Dennis, MA",3,3.9,14.7,2.9,93.2,6.6,5.7,1.7,2.8,2.1,5.6,11.1,51.5,37,41.5,63.5,1159,1746,6.1,0,0.8,589.3
"757","2016","East Falmouth, MA",5.2,9.1,8,0.8,81.1,10.5,3.8,2.8,8.1,2.2,2.9,6.4,15.7,44.3,56.1,49.9,1308,1606,6,0,0,1066.5
"758","2016","East Farmingdale, NY",4.8,3.2,7,0.4,53.1,10.1,6.1,13.8,21.1,1.1,12.4,6.2,7.2,58.8,69,31.7,1524,2877,6.1,0,0,1071.7
"759","2016","East Foothills, CA",3.2,3.8,3.5,0.8,41.9,5.9,3.3,14.9,28.9,0.2,7,1.5,3.4,59.7,67.4,33.2,2184,3413,6.7,0,0,3021.4
"760","2016","East Freehold, NJ",5,4,6.2,2.1,79.2,6.8,4.5,4.1,11.1,0.9,11,3.9,6.2,54,65.5,30.5,1550,2840,7.8,0,0,1731.7
"761","2016","East Greenwich, RI",3.4,2.8,3.9,0.4,89.7,5.7,4.7,2.2,7.7,1.2,8.5,2.5,1.6,51.1,64.1,32.3,862,2805,6.9,0.8,0.3,799.2
"762","2016","East Greenwich/Mickleton/Mount Royal, NJ",4.5,2.6,5.5,1,81.6,9.6,9.2,2.5,4.2,3.3,3.3,4.1,6.5,57.3,67.5,29.9,1163,2548,7.7,0,0,710.2
"763","2016","East Haddam, CT",3.6,3.1,4,0.9,93.1,5.7,6.2,1.8,3.1,3.3,4.3,3.1,3.3,56.9,68.3,27,1048,1984,5.9,0.3,0.9,168.1
"764","2016","East Hampton North, NY",2.7,5.4,6.1,0.7,64.6,9.6,3.9,16.9,26.8,1.1,8.5,2.1,1.9,58.9,67,33.3,1088,2582,5.8,5.1,4.6,731.8
"765","2016","East Hampton, CT",3,3.9,8.9,0,87.9,7.7,7.1,2,4.8,1.1,14.8,6.4,6.7,62.3,68.4,29,755,1896,6.4,0,0,1056.1
"766","2016","East Hampton, NY",2.3,5,6.2,0,89.5,11.3,1.1,4.6,16,3.9,7.3,4.5,10.1,42,52.9,54.3,2231,3906,7.4,0,0.7,255.8
"767","2016","East Harwich, MA",2.8,4.6,6.7,2.3,91.2,5.7,3.4,1.3,6.6,1.3,3.9,2.8,14.8,49.7,57,47.5,1414,1739,6.1,0,1.4,620.7
"768","2016","East Haven, CT",4.8,7.9,9.2,1,78.9,12.3,4.3,5.2,8.8,2,8,7,13.6,55.6,64.9,36.5,1139,1857,5.2,0.5,0.3,2359
"769","2016","East Hills, NY",3,1.4,4.8,1,87,4.7,6,4.4,13.9,0,2.3,4.7,4.2,47.8,62.2,29.2,1768,4000,8.3,0,0,3115.7
"770","2016","East Islip, NY",2.8,3.8,6.9,3.5,91.8,11.7,3.9,1.8,3.3,0,5.9,4.3,7.6,51.1,61.8,34.8,1676,2903,6.8,0.7,0,3489.7
"771","2016","East Kingston, NH",3.2,3.2,3.5,0.5,97,7.4,2.5,1.2,2.3,1.7,4.2,1.9,6.1,57,67.6,35,1654,2218,6.7,2.7,0,240.3
"772","2016","East Lake-Orient Park, FL",6.6,11.9,24.6,5.4,30.8,21.4,8.9,9.2,15.4,3.5,12.8,20.3,34.6,55,67.3,23.3,910,1027,5,9.9,0.5,1623.3
"773","2016","East Lake, FL",3.9,2.1,6.5,1.6,87,8,3.7,3,11.2,0.7,4.8,4.9,7.7,49.2,57.2,39.8,1210,1991,6,0.1,0.1,1117.9
"774","2016","East Lansdowne, PA",2.5,6.1,12.8,2.2,30.2,20.1,5.7,10.8,23.1,6.4,37,9.5,10.2,62.6,66.2,25.9,958,1469,6.2,0,0,12671.1
"775","2016","East Los Angeles, CA",8.8,16.7,24.2,2.7,1.8,23,7.4,41.8,41.4,5.7,22.6,21.8,33.7,44,63.6,24.9,1010,1614,4.6,0.3,1.2,16667.5
"776","2016","East Lyme/Niantic, CT",3.4,5.3,3.9,1,81.4,9.1,3.7,2.5,8.7,1.4,2.7,2.8,7,49.7,59.4,37.8,1173,1971,6.3,0.1,0,556.5
"777","2016","East Machias, ME",1.5,5.2,20.3,0,97,12.4,5.4,0.5,1.3,9.1,17.2,16.7,33.8,53.4,59.7,35,791,1084,5.3,18.2,6.7,44.7
"778","2016","East Marion, NY",5.4,2.9,3.1,0,93,16.4,3.2,3.3,11.9,0,0,3.3,20,43.6,51.5,56.8,1648,2719,6.3,0.8,0,406.6
"779","2016","East Massapequa, NY",3.6,4.2,6.6,2,67.3,9.7,6.2,7.2,15.9,1.9,6.6,5.3,10.6,56.7,66,35.3,1344,2920,6.8,0.4,0,5763.3
"780","2016","East Meadow, NY",3.6,5.7,4.6,2.6,68.7,11.1,5.4,9.3,18.5,1.1,5.1,2.6,3.3,52.7,61.2,39.8,1758,2838,6.3,0.1,0.2,5908.8
"781","2016","East Milton, FL",2.8,22.3,31.9,3.2,68.1,18.9,3.4,2.3,3.2,1.9,7.6,24.6,57.4,37,28.2,44.9,906,972,5.5,39.8,1.3,460.7
"782","2016","East Molokai, HI",2.6,2.3,12.4,0.5,16.8,16.1,8,8.2,14.3,4.9,6.2,9.7,9.5,52.2,57.6,44.5,747,1351,4.2,0.9,8.5,36.2
"783","2016","East Moriches, NY",2.3,3.1,4.7,0.9,92.3,9.1,4.2,0.6,1.8,0.7,9.2,0.9,0,57.6,66.1,30.4,1779,2889,6.5,0,0.4,959
"784","2016","East Newark, NJ",3.7,7.6,13.3,2.7,24.5,20.6,5.2,38,56.2,5.1,8.9,11.7,33.9,58.1,71.5,14.7,1319,1882,4.6,0,0,27170
"785","2016","East Northport, NY",4.4,2.9,4.7,2.4,90.3,9.6,4.4,2.6,6.3,1.2,3.7,3,1.5,54.8,65.7,30.3,1725,2727,6.8,0,0.6,3754.1
"786","2016","East Norwich, NY",2.2,1.6,3.7,0,88.6,9.3,5.2,1.9,6.5,0,1.8,3.7,4.8,55,62.5,30.1,2667,3349,7.3,0,0.4,2729.1
"787","2016","East Orange, NJ",11.3,9.5,20.2,5.3,2.3,26.3,6.5,7.1,24.8,4.9,15.8,17.4,27.7,54,66.8,27.7,997,2179,4.2,0,0.1,16569.3
"788","2016","East Palo Alto, CA",5.9,10.9,16.6,2.5,7.6,21.2,7.6,31.2,41.6,4.6,13.5,13,21.5,61.2,73.2,16.2,1510,2541,4.3,1.6,0.7,11644.2
"789","2016","East Pasadena, CA",3.9,2.6,11,3.5,27.7,12.9,3.8,24.9,41.6,4.1,3.3,7.9,17.5,57,65.2,29.8,1540,2843,5.9,0,0,4669.1
"790","2016","East Patchogue, NY",4.4,7,8.7,2.9,74.6,10.2,5.9,7.1,10.6,1.7,11.8,5.6,7.8,50.3,63.3,34,1368,2516,5.8,0,0.2,2721.4
"791","2016","East Port Orchard, WA",4.5,7.6,15.1,0.6,75.3,14.2,6.9,0.9,2.7,7.1,4.9,12.8,20.4,45.4,56.9,37.6,1153,1442,6.1,7.7,0,3445.9
"792","2016","East Providence/Riverside, RI",5.3,9.5,10.8,2.8,79.5,19.3,5.9,9.6,16.5,3.4,9.5,8.6,12.8,55.1,64.4,35.9,910,1665,5.1,0.3,0.3,3569.1
"793","2016","East Quogue, NY",1.7,0.9,2.7,2.1,88.8,9.7,2.1,3.1,6.6,3.7,5,2.3,0.9,56.3,58.8,37.4,1877,2800,6.3,3.8,0.4,533.7
"794","2016","East Rancho Dominguez, CA",8.9,16,24.7,2.9,1.1,24.3,8,35.6,36.5,8.6,20.7,21.7,31.7,44.8,63.6,25.3,1120,1632,4.6,0.7,1.3,19326.8
"795","2016","East Richmond Heights, CA",2.7,1.4,6.4,1.6,58.2,14.3,5.4,12.5,17.8,4.2,2.3,2.9,2.1,59.6,64.7,34,1524,1925,5.5,0,0,5798.4
"796","2016","East Rockaway, NY",3.6,3.2,2.3,1.7,86.8,8.7,4.2,5,6.7,0.6,2.2,1.2,1.5,55.1,66.8,34.2,1868,3265,6.1,0.3,0,9622.9
"797","2016","East San Gabriel, CA",1.6,5.3,10.6,0.7,17.7,12.3,4.8,31.4,47.4,2.4,10.5,9,12.7,52.9,59.9,30.5,1310,2438,5.2,0,0,10121.1
"798","2016","East Shoreham, NY",4.3,3.6,3.4,2.3,85.2,7,5.2,2,9.1,1.3,6.6,1,1.7,59.9,70.5,31.4,2348,2829,7.7,0.6,0,1242.7
"799","2016","East Williston, NY",3.5,0,3.4,1.5,82.3,11.6,6.3,3.3,11.2,0.5,7.9,1.3,1,51.5,59.6,35.3,3500,3901,7.7,0,0,4528.1
"800","2016","Eastchester, NY",3.6,3.6,2.6,1.4,81.7,9,5.4,5.9,18.8,0.4,5.3,1.4,1.3,57.9,66.9,35.3,1701,3323,5.8,0.1,0,6052
"801","2016","Eastham/North Eastham, MA",4.5,3,5.8,0.3,94.1,5.2,2.8,1,4.8,2.4,4.6,3.9,8.2,44.5,52.8,52.2,1022,1687,5.5,0,0.4,352.5
"802","2016","Eastmont, WA",4.2,4.4,3.5,1.2,70.9,8.5,5.9,8.5,15.5,3.3,2.9,2.7,2.4,58.5,69.5,25.7,1587,2035,6.9,0.9,0.8,4203.1
"803","2016","Easton, CT",4.7,4,4.3,0.4,90.6,4,4,5.8,13.3,1,1.9,3.1,5.1,47.2,63.3,31.1,1805,3846,8.2,0,3.3,276.9
"804","2016","Easton, MA",4.2,2.4,3.9,1.1,89,11.1,4.5,1.8,6.6,1.5,5.7,3.2,4.8,63.5,70.1,28.3,1323,2277,6.4,1.2,0.6,826.7
"805","2016","Eastpoint, FL",7.1,17.8,26.3,0,89.7,6.3,7.8,1,1.8,1,11.7,25.9,33,53.1,64.1,36.8,692,1080,5.1,43.1,20.9,301
"806","2016","Eastport, ME",4,5.2,18.8,0.5,89,7.8,5.3,0.8,3.1,6,11.1,9.4,21.3,39.1,49.2,48.7,630,1234,5.6,4.5,6.2,383.4
"807","2016","Eastport, NY",2.9,2.9,6.1,0,86.7,3.4,4,6.5,12.4,0,0,2,3.5,55.4,61.2,47.2,1406,2948,6.2,4.4,2.9,344
"808","2016","Eatontown, NJ",4.9,4.7,11.5,2.5,63.6,13.5,6.9,11.9,21.6,2.5,10.7,7.1,19.2,60.2,69.2,26.5,1147,2150,4.5,5.2,0.6,2098.5
"809","2016","Eddystone, PA",6.9,11.1,18.2,3.2,70.8,30.2,7.3,3.3,3.7,5.2,28.1,13.8,22.7,60.2,62.9,25,1011,1174,6,0,0.9,2622.3
"810","2016","Eden Isle, LA",3,3.9,7.9,5.7,84.3,5.4,1.4,2.8,3.9,0.3,8.9,8.1,16.4,47.4,60.4,33.9,1111,2088,6.3,0.4,2.9,2283
"811","2016","Edenton, NC",11.8,15.6,39.1,5.5,37.8,25.8,6.7,0.5,1.6,4.4,26.4,37.4,53.6,41,54.7,38.4,711,1389,5.1,5.4,0,912.3
"812","2016","Edgard, LA",7,8.5,20.6,6.6,3.5,23.2,7.5,0.4,0,0.8,12.1,15.1,30.6,46.9,51.7,31.3,652,1621,5.8,15.7,1.6,217.1
"813","2016","Edgartown, MA",2.8,17.1,5.5,1.1,88.2,7.2,2.4,2.8,11.9,0.6,1.2,5.6,8.2,57.6,54.2,31.6,1725,2076,5.5,0,5.4,158.3
"814","2016","Edgecomb, ME",3.8,4.1,11.5,1.5,99,9.2,1.9,1.1,2.2,1.7,1.3,8.5,26.8,59.2,66.2,43,921,1375,5.6,3.8,2.5,63.4
"815","2016","Edgemoor, DE",8.6,4.4,8.7,0.7,57.6,22.6,9,3.9,5.2,1.9,6.6,5.7,17.9,59.7,74,29.5,1065,1526,5.8,0.4,0,3387.5
"816","2016","Edgewater, FL",3,7.7,12.7,2.7,90.5,10.4,4.5,1.1,3.7,1.6,8.2,6.9,18.3,43.5,51.7,49.6,1005,1099,5.5,9.6,0.5,961.2
"817","2016","Edison, NJ",4.4,4.2,5.1,1.6,33,9.8,6.1,17.9,45.8,1.7,6.4,3.8,4.7,53.7,67.5,25,1386,2480,5.4,0.5,0.1,3399.3
"818","2016","Edmonds, WA",3.3,2.7,7.1,1.5,78.6,9.5,4.2,6.3,13.9,1.7,5.4,3.3,7.1,56.6,64.7,34.4,1208,2072,6.1,0.3,0.8,4607.5
"819","2016","Edna, TX",2.8,10.5,17.6,5.1,44.7,17.9,7.4,6.3,7.6,0.7,10.2,13.1,28.7,48.9,59.8,36,847,989,5.1,10.6,8.9,1387.9
"820","2016","Eek, AK",14.8,14.8,22.3,2,0,16.4,12.9,57.7,1.3,21.8,4.5,18.3,27.8,39.6,54,30,413,725,3.9,0,0.9,513
"821","2016","Egg Harbor City, NJ",10.9,13.2,17.6,2.9,43.6,21.9,4.8,15.9,19,1.3,10.7,16.8,20.5,61.6,73.1,28.1,1007,1820,5.8,0.5,0.4,388.1
"822","2016","Egg Harbor, NJ",8.2,8,11.1,2,61,12.6,6.6,10.6,17.1,2.7,4.5,8.5,17.2,60.1,71.5,31.1,1038,2088,6.4,10.4,0.2,656.7
"823","2016","Egypt Lake-Leto, FL",5,12.8,22.2,4.4,27.3,17.8,6.5,29.1,36.1,3.9,15.9,19.2,33.2,58,67.9,23.2,916,1141,4.6,0.9,0,6360.5
"824","2016","El Cajon, CA",7.8,8.6,24.1,2,56.6,16.8,7.2,19.9,29.4,10.1,12.7,20.3,33.9,47.4,63.3,24.9,1137,2014,4.4,5,0.4,7103.4
